"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
550,"宅地(土地)","住宅地","13203","東京都","武蔵野市","中町","三鷹","12",66000000,"1700000","","125",520000,"不整形","3.0","","","","","住宅","南東","私道",4.0,"第１種中高層住居専用地域",60,200,"2018年第２四半期","",""
551,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","7",72000000,"","２ＬＤＫ","70",,"","","","平成27年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2018年第２四半期","改装済",""
552,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","12",48000000,"","２ＬＤＫ","60",,"","","","平成19年","ＲＣ","","住宅","","",,"準工業地域",60,200,"2018年第２四半期","",""
553,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","9",21000000,"","１ＤＫ","30",,"","","","昭和45年","ＳＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2018年第２四半期","",""
554,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","7",26000000,"","１Ｋ","30",,"","","","平成24年","ＲＣ","","住宅","","",,"準工業地域",60,200,"2018年第２四半期","未改装",""
555,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","12",28000000,"","１ＬＤＫ","40",,"","","","平成19年","ＲＣ","","住宅","","",,"準工業地域",60,200,"2018年第２四半期","未改装",""
556,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","6",92000000,"","３ＬＤＫ","100",,"","","","平成10年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第２四半期","未改装",""
557,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","6",70000000,"","３ＬＤＫ","95",,"","","","平成10年","ＳＲＣ","住宅","その他","","",,"商業地域",80,500,"2018年第２四半期","未改装",""
558,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","2",79000000,"","３ＬＤＫ","70",,"","","","平成22年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第２四半期","未改装",""
559,"宅地(土地)","住宅地","13203","東京都","武蔵野市","中町","三鷹","15",44000000,"1700000","","90",500000,"ほぼ長方形","7.0","","","","","住宅","南東","私道",4.0,"第１種中高層住居専用地域",60,200,"2018年第１四半期","","私道を含む取引"
560,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","中町","三鷹","6",130000000,"","","135",,"ほぼ長方形","8.2","250","昭和61年","ＲＣ","共同住宅、店舗","その他","北","市道",7.4,"第１種住居地域",60,200,"2018年第１四半期","",""
561,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","中町","三鷹","14",62000000,"","","100",,"袋地等","2.3","120","平成9年","木造","住宅","住宅","南東","市道",12.0,"第１種住居地域",60,200,"2018年第１四半期","",""
562,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","3",90000000,"","２ＬＤＫ","80",,"","","","平成22年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第１四半期","未改装",""
563,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","3",39000000,"","","90",,"","","","昭和57年","ＳＲＣ","事務所","事務所","","",,"商業地域",80,600,"2018年第１四半期","",""
564,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","5",89000000,"","３ＬＤＫ","95",,"","","","平成10年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2018年第１四半期","未改装",""
565,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","2",69000000,"","２ＬＤＫ","60",,"","","","平成22年","ＳＲＣ","","住宅","","",,"商業地域",80,600,"2018年第１四半期","未改装",""
566,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","9",18000000,"","１ＤＫ","30",,"","","","昭和45年","ＳＲＣ","","住宅","","",,"第１種住居地域",60,200,"2018年第１四半期","改装済",""
567,"宅地(土地)","住宅地","13203","東京都","武蔵野市","中町","三鷹","13",75000000,"2200000","","115",660000,"ほぼ長方形","7.2","","","","","住宅","南東","市道",7.0,"準工業地域",60,200,"2017年第４四半期","",""
568,"宅地(土地)","住宅地","13203","東京都","武蔵野市","中町","三鷹","6",200000000,"2000000","","330",600000,"ほぼ長方形","17.0","","","","","","北","私道",5.5,"商業地域",80,600,"2017年第４四半期","",""
569,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","13",25000000,"","２ＬＤＫ","45",,"","","","昭和41年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2017年第４四半期","",""
570,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","11",13000000,"","２ＤＫ","40",,"","","","昭和43年","ＲＣ","","その他","","",,"第１種中高層住居専用地域",60,200,"2017年第４四半期","",""
571,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","4",78000000,"","オープンフロア","90",,"","","","平成10年","ＳＲＣ","店舗","その他","","",,"商業地域",80,600,"2017年第４四半期","未改装",""
572,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","7",30000000,"","１ＬＤＫ","35",,"","","","平成24年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2017年第４四半期","未改装",""
573,"宅地(土地)","住宅地","13203","東京都","武蔵野市","中町","三鷹","13",50000000,"1600000","","100",500000,"長方形","8.0","","","","","住宅","北東","私道",4.0,"第１種低層住居専用地域",50,100,"2017年第３四半期","",""
574,"宅地(土地)","商業地","13203","東京都","武蔵野市","中町","三鷹","6",60000000,"2700000","","75",820000,"ほぼ台形","7.0","","","","","住宅","南","市道",15.0,"近隣商業地域",80,300,"2017年第３四半期","",""
575,"宅地(土地と建物)","商業地","13203","東京都","武蔵野市","中町","三鷹","6",180000000,"","","220",,"ほぼ台形","16.0","85","昭和33年","木造","住宅","住宅","南","市道",15.0,"近隣商業地域",80,300,"2017年第３四半期","",""
576,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","3",100000000,"","３ＬＤＫ","90",,"","","","平成22年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第３四半期","未改装",""
577,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","3",50000000,"","２ＬＤＫ","65",,"","","","平成10年","ＳＲＣ","","住宅","","",,"商業地域",80,600,"2017年第３四半期","未改装",""
578,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","2",120000000,"","２ＬＤＫ","95",,"","","","平成22年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第３四半期","未改装",""
579,"宅地(土地)","住宅地","13203","東京都","武蔵野市","中町","三鷹","12",86000000,"1900000","","150",580000,"袋地等","","","","","","","南東","市道",6.9,"準工業地域",60,200,"2017年第２四半期","",""
580,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","中町","三鷹","7",78000000,"","","75",,"長方形","6.0","120","平成21年","ＲＣ","共同住宅","その他","南西","市道",7.3,"第１種住居地域",60,200,"2017年第２四半期","","私道を含む取引"
581,"宅地(土地)","商業地","13203","東京都","武蔵野市","中町","三鷹","5",73000000,"2000000","","120",620000,"ほぼ整形","19.8","","","","","","南西","市道",14.0,"近隣商業地域",80,300,"2017年第２四半期","",""
582,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","2",70000000,"","２ＤＫ","60",,"","","","平成22年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第２四半期","改装済",""
583,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","3",90000000,"","２ＬＤＫ","80",,"","","","平成22年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第２四半期","未改装",""
584,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","2",70000000,"","２ＬＤＫ","60",,"","","","平成22年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第２四半期","未改装",""
585,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","17",7000000,"","１Ｋ","20",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第２四半期","改装済",""
586,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","2",21000000,"","１Ｒ","25",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第２四半期","未改装",""
587,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","13",16000000,"","２ＬＤＫ","45",,"","","","昭和41年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2017年第２四半期","未改装",""
588,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","2",22000000,"","","25",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第２四半期","未改装",""
589,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","3",71000000,"","２ＬＤＫ","60",,"","","","平成22年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第２四半期","未改装",""
590,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","4",38000000,"","２ＬＤＫ","55",,"","","","平成10年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第２四半期","未改装",""
591,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","13",13000000,"","１ＬＤＫ","45",,"","","","昭和41年","ＲＣ","住宅","その他","","",,"第１種住居地域",60,200,"2017年第２四半期","未改装",""
592,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","13",13000000,"","１ＬＤＫ","45",,"","","","昭和41年","ＲＣ","住宅","その他","","",,"第１種住居地域",60,200,"2017年第２四半期","未改装",""
593,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","4",15000000,"","１Ｋ","15",,"","","","昭和59年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2017年第２四半期","未改装",""
594,"宅地(土地)","商業地","13203","東京都","武蔵野市","中町","三鷹","6",160000000,"3000000","","175",920000,"台形","17.0","","","","","住宅","北","市道",15.0,"近隣商業地域",80,300,"2017年第１四半期","",""
595,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","4",9800000,"","１Ｋ","15",,"","","","昭和59年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2017年第１四半期","",""
596,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","14",7300000,"","１Ｋ","20",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第１四半期","改装済",""
597,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","14",50000000,"","３ＬＤＫ","90",,"","","","昭和54年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2017年第１四半期","改装済",""
598,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","2",68000000,"","３ＬＤＫ","70",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第１四半期","未改装",""
599,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","3",100000000,"","３ＬＤＫ","85",,"","","","平成22年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2017年第１四半期","未改装",""
600,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","中町","三鷹","12",60000000,"","","70",,"袋地等","2.5","85","平成28年","木造","住宅","その他","北東","私道",6.0,"準工業地域",60,200,"2016年第４四半期","",""
601,"宅地(土地)","住宅地","13203","東京都","武蔵野市","中町","三鷹","13",73000000,"1900000","","130",570000,"長方形","8.0","","","","","その他","南東","市道",5.4,"第１種住居地域",60,200,"2016年第４四半期","",""
602,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","15",72000000,"","２ＬＤＫ","55",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第４四半期","未改装",""
603,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","15",49000000,"","２ＬＤＫ","80",,"","","","昭和54年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第４四半期","改装済",""
604,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","3",130000000,"","３ＬＤＫ","90",,"","","","平成22年","ＲＣ","住宅","事務所","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
605,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","13",3000000,"","１Ｒ","10",,"","","","昭和61年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,200,"2016年第４四半期","未改装",""
606,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","11",9500000,"","２ＤＫ","35",,"","","","昭和43年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第４四半期","未改装",""
607,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","4",75000000,"","４ＬＤＫ","95",,"","","","平成10年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
608,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","11",7000000,"","１Ｋ","15",,"","","","昭和59年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第４四半期","改装済",""
609,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","6",55000000,"","３ＬＤＫ","65",,"","","","平成9年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第４四半期","未改装",""
610,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","12",63000000,"","３ＬＤＫ","65",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第４四半期","未改装",""
611,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","2",130000000,"","３ＬＤＫ","95",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第４四半期","",""
612,"宅地(土地と建物)","商業地","13203","東京都","武蔵野市","中町","三鷹","2",200000000,"","","210",,"長方形","10.0","450","平成11年","鉄骨造","","店舗","北西","市道",10.0,"商業地域",80,500,"2016年第３四半期","",""
613,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","3",36000000,"","１ＤＫ","35",,"","","","平成22年","ＳＲＣ","住宅","事務所","","",,"商業地域",80,500,"2016年第３四半期","改装済",""
614,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","11",55000000,"","２ＬＤＫ","60",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第３四半期","改装済",""
615,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","5",14000000,"","１ＬＤＫ","30",,"","","","平成8年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第３四半期","未改装",""
616,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","14",12000000,"","オープンフロア","25",,"","","","昭和57年","ＲＣ","店舗","店舗","","",,"近隣商業地域",80,300,"2016年第３四半期","",""
617,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","中町","三鷹","5",42000000,"","","40",,"ほぼ台形","7.0","60","平成28年","木造","住宅","住宅","北","私道",4.0,"第１種住居地域",60,200,"2016年第２四半期","",""
618,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","中町","三鷹","15",69000000,"","","100",,"袋地等","2.5","95","平成28年","木造","住宅","住宅","南東","私道",4.0,"第１種低層住居専用地域",50,100,"2016年第２四半期","","私道を含む取引"
619,"宅地(土地)","住宅地","13203","東京都","武蔵野市","中町","三鷹","8",30000000,"1600000","","65",470000,"長方形","7.0","","","","","住宅","南東","区道",12.0,"第１種住居地域",60,200,"2016年第２四半期","",""
620,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","11",42000000,"","２ＬＤＫ","45",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第２四半期","未改装",""
621,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","11",42000000,"","２ＬＤＫ","45",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第２四半期","改装済",""
622,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","2",120000000,"","３ＬＤＫ","85",,"","","","平成22年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第２四半期","",""
623,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","2",65000000,"","２ＬＤＫ","65",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第２四半期","未改装",""
624,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","14",7800000,"","１Ｋ","15",,"","","","平成3年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2016年第２四半期","改装済",""
625,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","3",74000000,"","２ＬＤＫ","60",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第２四半期","未改装",""
626,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","6",52000000,"","２ＬＤＫ","60",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第２四半期","",""
627,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","6",43000000,"","２ＬＤＫ","60",,"","","","平成9年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第２四半期","未改装",""
628,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","中町","三鷹","16",120000000,"","","100",,"ほぼ長方形","8.5","100","平成27年","木造","住宅","住宅","南西","私道",5.0,"第１種低層住居専用地域",50,100,"2016年第１四半期","",""
629,"宅地(土地)","住宅地","13203","東京都","武蔵野市","中町","三鷹","10",70000000,"2300000","","100",690000,"ほぼ長方形","10.3","","","","","住宅","南西","市道",5.5,"第１種中高層住居専用地域",60,200,"2016年第１四半期","",""
630,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","中町","三鷹","16",110000000,"","","100",,"ほぼ正方形","9.7","100","平成27年","木造","住宅","住宅","北西","道路",6.0,"第１種低層住居専用地域",50,100,"2016年第１四半期","",""
631,"宅地(土地と建物)","商業地","13203","東京都","武蔵野市","中町","三鷹","9",170000000,"","","165",,"長方形","9.0","410","平成9年","ＳＲＣ","共同住宅、事務所、店舗","","北西","都道",15.0,"近隣商業地域",80,300,"2016年第１四半期","",""
632,"宅地(土地と建物)","商業地","13203","東京都","武蔵野市","中町","三鷹","4",83000000,"","","60",,"台形","8.0","145","昭和63年","ＲＣ","住宅、事務所、店舗","店舗","南","市道",15.0,"近隣商業地域",80,300,"2016年第１四半期","",""
633,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","2",39000000,"","１ＤＫ","35",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第１四半期","未改装",""
634,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","13",9500000,"","１Ｋ","30",,"","","","昭和41年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第１四半期","改装済",""
635,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","3",73000000,"","２ＬＤＫ","60",,"","","","平成22年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第１四半期","未改装",""
636,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","14",45000000,"","３ＬＤＫ","55",,"","","","昭和57年","ＳＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2016年第１四半期","改装済",""
637,"中古マンション等","","13203","東京都","武蔵野市","中町","三鷹","2",85000000,"","２ＬＤＫ","70",,"","","","平成22年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第１四半期","未改装",""
638,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","11",200000000,"","","330",,"長方形","15.8","400","平成6年","鉄骨造","住宅、事務所、倉庫、駐車場","住宅","南西","市道",5.5,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
639,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","13",95000000,"","","150",,"袋地等","2.5","140","平成27年","木造","共同住宅","住宅","西","私道",3.6,"第１種中高層住居専用地域",60,200,"2018年第４四半期","",""
640,"宅地(土地)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","14",290000000,"1900000","","500",570000,"ほぼ長方形","15.0","","","","","","南西","市道",7.2,"第１種中高層住居専用地域",60,200,"2018年第４四半期","",""
641,"中古マンション等","","13203","東京都","武蔵野市","西久保","三鷹","9",43000000,"","２ＬＤＫ","65",,"","","","平成9年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第４四半期","未改装",""
642,"中古マンション等","","13203","東京都","武蔵野市","西久保","三鷹","11",10000000,"","２ＤＫ","25",,"","","","昭和59年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,200,"2018年第４四半期","未改装",""
643,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","18",53000000,"","","65",,"ほぼ長方形","7.7","80","平成30年","木造","住宅","住宅","南西","私道",4.0,"準工業地域",60,200,"2018年第３四半期","","私道を含む取引"
644,"宅地(土地)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","16",37000000,"1800000","","70",540000,"ほぼ正方形","5.4","","","","","住宅","南東","市道",3.8,"準工業地域",60,200,"2018年第３四半期","",""
645,"宅地(土地)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","16",37000000,"1800000","","70",540000,"ほぼ長方形","5.4","","","","","住宅","南東","市道",3.8,"準工業地域",60,200,"2018年第３四半期","",""
646,"中古マンション等","","13203","東京都","武蔵野市","西久保","三鷹","14",50000000,"","３ＬＤＫ","65",,"","","","平成26年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第３四半期","",""
647,"中古マンション等","","13203","東京都","武蔵野市","西久保","三鷹","13",64000000,"","３ＬＤＫ","70",,"","","","平成26年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2018年第３四半期","",""
648,"中古マンション等","","13203","東京都","武蔵野市","西久保","三鷹","14",61000000,"","２ＬＤＫ","70",,"","","","平成26年","ＲＣ","","住宅","","",,"近隣商業地域",80,300,"2018年第３四半期","改装済",""
649,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","17",640000000,"","","670",,"ほぼ正方形","25.0","1200","平成3年","鉄骨造","共同住宅","住宅","南","市道",8.0,"第１種中高層住居専用地域",60,200,"2018年第２四半期","",""
650,"中古マンション等","","13203","東京都","武蔵野市","西久保","三鷹","12",49000000,"","２ＬＤＫ","60",,"","","","平成28年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,200,"2018年第２四半期","未改装",""
651,"中古マンション等","","13203","東京都","武蔵野市","西久保","三鷹","13",25000000,"","２ＬＤＫ","60",,"","","","昭和44年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2018年第２四半期","",""
652,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","10",55000000,"","","80",,"ほぼ長方形","5.0","140","平成3年","鉄骨造","住宅","住宅","南東","市道",5.4,"準工業地域",60,200,"2018年第１四半期","",""
653,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","21",55000000,"","","50",,"ほぼ長方形","5.0","70","平成30年","木造","住宅","住宅","南東","市道",5.4,"準工業地域",60,200,"2018年第１四半期","",""
654,"宅地(土地)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","14",89000000,"1600000","","180",500000,"ほぼ正方形","13.5","","","","","住宅","北西","市道",4.5,"準工業地域",60,200,"2018年第１四半期","",""
655,"宅地(土地)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","21",56000000,"1900000","","95",570000,"長方形","","","","","","住宅","南東","市道",4.0,"準工業地域",60,200,"2018年第１四半期","",""
656,"宅地(土地)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","13",74000000,"2200000","","110",670000,"長方形","8.0","","","","","住宅","南東","市道",4.5,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
657,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","19",51000000,"","","55",,"ほぼ長方形","10.9","75","平成29年","木造","住宅","住宅","北西","市道",4.0,"準工業地域",60,200,"2017年第４四半期","","私道を含む取引"
658,"宅地(土地)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","8",120000000,"2000000","","200",600000,"ほぼ長方形","15.0","","","","","住宅","北東","私道",5.5,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
659,"中古マンション等","","13203","東京都","武蔵野市","西久保","三鷹","14",9700000,"","１Ｋ","25",,"","","","平成2年","ＲＣ","住宅","","","",,"近隣商業地域",80,300,"2017年第４四半期","改装済",""
660,"中古マンション等","","13203","東京都","武蔵野市","西久保","三鷹","13",8800000,"","１Ｋ","15",,"","","","平成2年","ＳＲＣ","","住宅","","",,"近隣商業地域",80,300,"2017年第４四半期","改装済",""
661,"中古マンション等","","13203","東京都","武蔵野市","西久保","三鷹","11",8000000,"","１ＤＫ","20",,"","","","昭和59年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,200,"2017年第４四半期","改装済",""
662,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","16",55000000,"","","55",,"ほぼ長方形","5.0","80","平成29年","木造","住宅","住宅","北","私道",4.5,"準工業地域",60,200,"2017年第３四半期","",""
663,"宅地(土地)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","10",97000000,"1800000","","185",530000,"ほぼ長方形","9.0","","","","","住宅","南東","市道",4.5,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
664,"宅地(土地)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","18",25000000,"1200000","","65",380000,"ほぼ長方形","9.0","","","","","住宅","南","私道",4.0,"準工業地域",60,200,"2017年第３四半期","",""
665,"宅地(土地)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","4",190000000,"2700000","","240",800000,"ほぼ正方形","16.0","","","","","住宅","南東","市道",3.5,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
666,"中古マンション等","","13203","東京都","武蔵野市","西久保","三鷹","13",39000000,"","３ＬＤＫ","65",,"","","","昭和60年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2017年第３四半期","未改装",""
667,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","12",120000000,"","","230",,"長方形","20.0","90","昭和45年","木造","住宅","住宅","南東","市道",4.5,"第２種中高層住居専用地域",60,200,"2017年第２四半期","",""
668,"宅地(土地)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","19",80000000,"1600000","","165",490000,"ほぼ長方形","15.0","","","","","住宅","南西","市道",8.0,"第１種中高層住居専用地域",60,200,"2017年第２四半期","",""
669,"宅地(土地と建物)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","16",53000000,"","","165",,"ほぼ長方形","9.0","180","昭和54年","木造","共同住宅","住宅","東","市道",3.5,"準工業地域",60,200,"2017年第２四半期","",""
670,"宅地(土地)","住宅地","13203","東京都","武蔵野市","西久保","三鷹","15",56000000,"1500000","","125",460000,"長方形","8.4","","","","","","北西","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
671,"中古マンション等","","13203","東京都","武蔵野市","西久保","三鷹","13",33000000,"","２ＬＤＫ","55",,"","","","昭和60年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2017年第２四半期","未改装",""
672,"中古マンション等","","13203","東京都","武蔵野市","西久保","三鷹","14",75000000,"","３ＬＤＫ","75",,"","","","平成26年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第２四半期","未改装",""
