"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
950,"宅地(土地)","住宅地","13202","東京都","立川市","西砂町","西武立川","18",220000000,"480000","","1500",150000,"ほぼ台形","50.0m以上","","","","","","北西","市道",12.0,"第１種中高層住居専用地域",60,200,"2016年第３四半期","",""
951,"宅地(土地と建物)","住宅地","13202","東京都","立川市","西砂町","西武立川","18",37000000,"","","130",,"不整形","2.6","95","平成27年","木造","住宅","住宅","西","道路",6.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
952,"宅地(土地と建物)","住宅地","13202","東京都","立川市","西砂町","西武立川","1",43000000,"","","100",,"ほぼ長方形","11.0","95","平成25年","木造","住宅","住宅","北","道路",6.0,"第１種中高層住居専用地域",60,200,"2016年第２四半期","",""
953,"宅地(土地)","住宅地","13202","東京都","立川市","西砂町","西武立川","21",11000000,"340000","","105",100000,"ほぼ長方形","8.2","","","","","","西","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
954,"宅地(土地)","住宅地","13202","東京都","立川市","西砂町","西武立川","21",16000000,"510000","","105",150000,"長方形","9.3","","","","","住宅","南","道路",6.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
955,"宅地(土地と建物)","住宅地","13202","東京都","立川市","西砂町","西武立川","18",37000000,"","","140",,"不整形","","95","平成28年","木造","住宅","住宅","東","道路",6.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
956,"宅地(土地と建物)","住宅地","13202","東京都","立川市","西砂町","西武立川","19",36000000,"","","135",,"袋地等","2.7","95","平成28年","木造","住宅","住宅","東","市道",6.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
957,"宅地(土地と建物)","住宅地","13202","東京都","立川市","西砂町","西武立川","23",34000000,"","","140",,"ほぼ長方形","14.3","100","平成28年","木造","住宅","住宅","南","市道",4.5,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
958,"宅地(土地)","住宅地","13202","東京都","立川市","西砂町","西武立川","21",16000000,"380000","","135",120000,"袋地等","","","","","","住宅","西","私道",6.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
959,"宅地(土地と建物)","住宅地","13202","東京都","立川市","西砂町","西武立川","11",46000000,"","","200",,"ほぼ長方形","13.1","135","平成18年","木造","住宅","住宅","北西","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","","私道を含む取引"
960,"宅地(土地)","住宅地","13202","東京都","立川市","西砂町","西武立川","5",18000000,"600000","","100",180000,"ほぼ台形","9.0","","","","","住宅","南","道路",4.7,"第１種中高層住居専用地域",60,200,"2016年第２四半期","",""
961,"宅地(土地)","住宅地","13202","東京都","立川市","西砂町","西武立川","21",22000000,"570000","","125",170000,"正方形","11.2","","","","","","西","私道",6.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
962,"宅地(土地と建物)","住宅地","13202","東京都","立川市","西砂町","西武立川","21",37000000,"","","130",,"袋地等","2.6","95","","","","住宅","北西","市道",6.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
963,"宅地(土地と建物)","住宅地","13202","東京都","立川市","西砂町","西武立川","14",21000000,"","","125",,"長方形","12.0","120","昭和64年","木造","","住宅","北東","市道",6.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
964,"宅地(土地と建物)","住宅地","13202","東京都","立川市","西砂町","西武立川","18",38000000,"","","120",,"ほぼ長方形","12.3","95","平成27年","木造","住宅","住宅","南","道路",6.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
965,"中古マンション等","","13202","東京都","立川市","羽衣町","立川","13",7300000,"","１Ｋ","20",,"","","","昭和59年","ＲＣ、鉄骨造","住宅","住宅","","",,"商業地域",80,400,"2018年第２四半期","改装済",""
966,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","立川","18",40000000,"","","120",,"不整形","2.5","90","平成29年","木造","住宅","住宅","北西","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
967,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","4",37000000,"","","125",,"長方形","9.3","90","平成4年","木造","住宅","その他","西","市道",6.0,"第１種低層住居専用地域",40,80,"2019年第１四半期","",""
968,"宅地(土地と建物)","商業地","13202","東京都","立川市","羽衣町","西国立","8",500000000,"","","510",,"不整形","20.6","930","平成28年","ＲＣ","共同住宅","住宅","南","市道",16.3,"商業地域",80,400,"2019年第１四半期","",""
969,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","7",48000000,"","","110",,"長方形","11.5","85","平成31年","木造","住宅","住宅","西","私道",4.0,"第１種低層住居専用地域",40,80,"2019年第１四半期","","私道を含む取引"
970,"宅地(土地)","住宅地","13202","東京都","立川市","羽衣町","西国立","8",34000000,"1100000","","100",340000,"ほぼ長方形","5.5","","","","","","南","市道",11.0,"近隣商業地域",80,200,"2019年第１四半期","",""
971,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","5",61000000,"","","200",,"ほぼ長方形","12.2","115","平成18年","木造","住宅","住宅","北東","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
972,"中古マンション等","","13202","東京都","立川市","羽衣町","西国立","9",20000000,"","２ＬＤＫ","50",,"","","","平成7年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2018年第４四半期","未改装",""
973,"宅地(土地と建物)","商業地","13202","東京都","立川市","羽衣町","西国立","4",33000000,"","","125",,"台形","7.5","","","","","","北東","市道",8.2,"近隣商業地域",80,200,"2018年第３四半期","",""
974,"宅地(土地)","住宅地","13202","東京都","立川市","羽衣町","西国立","9",25000000,"800000","","105",240000,"台形","7.9","","","","","","北西","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
975,"宅地(土地と建物)","商業地","13202","東京都","立川市","羽衣町","西国立","6",21000000,"","","95",,"不整形","4.4","40","","木造","住宅","住宅","北","市道",8.2,"近隣商業地域",80,200,"2018年第３四半期","",""
976,"中古マンション等","","13202","東京都","立川市","羽衣町","西国立","4",9200000,"","２ＤＫ","30",,"","","","昭和59年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2018年第３四半期","未改装",""
977,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","5",51000000,"","","115",,"ほぼ長方形","6.3","90","平成30年","木造","住宅","住宅","北東","私道",5.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
978,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","9",40000000,"","","100",,"長方形","9.2","75","平成30年","木造","住宅","住宅","南東","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
979,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","6",50000000,"","","150",,"ほぼ台形","8.3","120","平成28年","木造","住宅","住宅","東","市道",11.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
980,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","7",39000000,"","","75",,"長方形","6.7","60","平成30年","木造","住宅","住宅","北","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
981,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","9",32000000,"","","145",,"不整形","2.0","90","平成14年","木造","住宅","住宅","北東","市道",5.2,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
982,"宅地(土地)","住宅地","13202","東京都","立川市","羽衣町","西国立","7",68000000,"1400000","","165",410000,"ほぼ長方形","10.2","","","","","住宅","南東","市道",16.0,"第１種中高層住居専用地域",60,200,"2017年第４四半期","",""
983,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","8",80000000,"","","270",,"ほぼ長方形","14.0","160","昭和56年","木造","","事務所","東","市道",16.0,"第１種中高層住居専用地域",60,200,"2017年第４四半期","",""
984,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","9",39000000,"","","60",,"長方形","6.5","90","平成29年","木造","住宅","住宅","東","市道",7.3,"近隣商業地域",80,200,"2017年第３四半期","",""
985,"宅地(土地)","住宅地","13202","東京都","立川市","羽衣町","西国立","9",34000000,"990000","","115",300000,"ほぼ長方形","8.0","","","","","","北","市道",5.4,"近隣商業地域",80,200,"2017年第３四半期","",""
986,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","8",110000000,"","","200",,"不整形","2.0","185","平成30年","木造","共同住宅","住宅","西","私道",4.0,"第１種住居地域",60,200,"2017年第３四半期","",""
987,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","9",47000000,"","","120",,"台形","8.6","90","平成29年","木造","住宅","住宅","南東","道路",4.5,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
988,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","6",44000000,"","","105",,"袋地等","2.0","","平成29年","木造","住宅","住宅","南西","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
989,"宅地(土地)","住宅地","13202","東京都","立川市","羽衣町","西国立","13",34000000,"1000000","","110",310000,"ほぼ長方形","8.7","","","","","住宅","南西","市道",5.2,"第１種低層住居専用地域",40,80,"2017年第２四半期","","私道を含む取引"
990,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","9",45000000,"","","120",,"長方形","10.1","95","平成29年","木造","住宅","住宅","北東","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
991,"中古マンション等","","13202","東京都","立川市","羽衣町","西国立","6",14000000,"","１ＬＤＫ","35",,"","","","平成9年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2017年第２四半期","改装済",""
992,"宅地(土地)","商業地","13202","東京都","立川市","羽衣町","西国立","7",27000000,"810000","","110",250000,"ほぼ長方形","8.0","","","","","住宅","北","都道",12.1,"商業地域",80,400,"2017年第１四半期","",""
993,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","9",36000000,"","","90",,"ほぼ長方形","7.0","70","平成28年","木造","住宅","住宅","東","私道",2.8,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
994,"宅地(土地)","住宅地","13202","東京都","立川市","羽衣町","西国立","7",38000000,"820000","","155",250000,"ほぼ正方形","13.3","","","","","住宅","北","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
995,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","8",50000000,"","","105",,"長方形","6.5","85","平成29年","木造","住宅","住宅","南","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
996,"宅地(土地)","住宅地","13202","東京都","立川市","羽衣町","西国立","7",60000000,"1000000","","195",310000,"長方形","11.0","","","","","住宅","西","市道",6.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
997,"宅地(土地と建物)","商業地","13202","東京都","立川市","羽衣町","西国立","9",260000000,"","","470",,"ほぼ台形","18.0","860","昭和60年","ＲＣ","住宅、駐車場、店舗","住宅","西","都道",12.7,"近隣商業地域",80,300,"2016年第４四半期","",""
998,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","11",90000000,"","","400",,"不整形","11.8","350","平成3年","木造","共同住宅","その他","南","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
999,"宅地(土地)","住宅地","13202","東京都","立川市","羽衣町","西国立","6",48000000,"860000","","185",260000,"長方形","14.5","","","","","","西","市道",6.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
1000,"中古マンション等","","13202","東京都","立川市","羽衣町","西国立","6",14000000,"","１Ｋ","30",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第４四半期","改装済",""
1001,"中古マンション等","","13202","東京都","立川市","羽衣町","西国立","1",52000000,"","４ＬＤＫ","90",,"","","","平成13年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2016年第４四半期","未改装",""
1002,"宅地(土地)","住宅地","13202","東京都","立川市","羽衣町","西国立","9",18000000,"400000","","145",120000,"不整形","","","","","","","西","私道",2.7,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
1003,"宅地(土地と建物)","商業地","13202","東京都","立川市","羽衣町","西国立","8",98000000,"","","160",,"ほぼ長方形","10.0","370","昭和64年","鉄骨造","事務所、店舗","事務所","南","都道",13.0,"商業地域",80,400,"2016年第３四半期","",""
1004,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","6",50000000,"","","145",,"長方形","9.0","95","平成28年","木造","住宅","住宅","北","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
1005,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","3",53000000,"","","110",,"ほぼ長方形","9.6","85","平成28年","木造","住宅","住宅","南西","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
1006,"中古マンション等","","13202","東京都","立川市","羽衣町","西国立","4",22000000,"","３ＬＤＫ","55",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第３四半期","未改装",""
1007,"中古マンション等","","13202","東京都","立川市","羽衣町","西国立","9",10000000,"","３ＤＫ","55",,"","","","昭和50年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",40,80,"2016年第３四半期","未改装",""
1008,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","6",33000000,"","","175",,"台形","12.0","130","昭和60年","鉄骨造","共同住宅","住宅","南東","市道",16.0,"第１種中高層住居専用地域",60,200,"2016年第２四半期","",""
1009,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","5",12000000,"","","60",,"ほぼ長方形","7.0","80","昭和38年","ブロック造","住宅、店舗","","東","道路",2.7,"商業地域",80,400,"2016年第２四半期","",""
1010,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","4",25000000,"","","100",,"不整形","6.8","100","平成5年","木造","共同住宅","その他","南西","私道",1.8,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
1011,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","7",62000000,"","","330",,"","15.0","195","昭和52年","鉄骨造","共同住宅","","南西","市道",5.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
1012,"宅地(土地と建物)","商業地","13202","東京都","立川市","羽衣町","西国立","9",71000000,"","","160",,"ほぼ長方形","4.5","370","昭和64年","鉄骨造","事務所、店舗","","南","都道",12.0,"商業地域",80,400,"2016年第１四半期","","調停・競売等"
1013,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","5",37000000,"","","90",,"ほぼ整形","7.5","70","平成27年","木造","住宅","住宅","北東","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
1014,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","10",50000000,"","","195",,"長方形","11.0","120","平成2年","木造","住宅","その他","西","市道",6.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
1015,"宅地(土地)","住宅地","13202","東京都","立川市","羽衣町","西国立","11",29000000,"880000","","110",270000,"長方形","7.2","","","","","","南西","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","","私道を含む取引"
1016,"宅地(土地)","住宅地","13202","東京都","立川市","羽衣町","西国立","9",37000000,"800000","","150",240000,"ほぼ長方形","8.4","","","","","住宅","東","市道",11.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
1017,"宅地(土地と建物)","住宅地","13202","東京都","立川市","羽衣町","西国立","11",46000000,"","","105",,"ほぼ長方形","7.8","95","平成27年","木造","住宅","住宅","北東","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","","私道を含む取引"
1018,"宅地(土地)","住宅地","13202","東京都","立川市","羽衣町","西国立","8",14000000,"290000","","155",88000,"不整形","13.8","","","","","住宅","南","市道",5.0,"第１種中高層住居専用地域",60,200,"2016年第１四半期","",""
1019,"中古マンション等","","13202","東京都","立川市","羽衣町","西国立","7",16000000,"","オープンフロア","40",,"","","","昭和59年","ＲＣ","店舗","店舗","","",,"商業地域",80,400,"2016年第１四半期","未改装",""
1020,"中古マンション等","","13202","東京都","立川市","羽衣町","西国立","4",33000000,"","３ＬＤＫ","55",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第１四半期","改装済",""
1021,"中古マンション等","","13202","東京都","立川市","富士見町","柴崎体育館","28",24000000,"","３ＬＤＫ","85",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2017年第４四半期","未改装",""
1022,"中古マンション等","","13202","東京都","立川市","富士見町","柴崎体育館","21",27000000,"","","75",,"","","","平成14年","ＲＣ","","住宅","","",,"準工業地域",60,200,"2017年第３四半期","未改装",""
1023,"中古マンション等","","13202","東京都","立川市","富士見町","柴崎体育館","16",32000000,"","４ＬＤＫ","85",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2017年第１四半期","改装済",""
1024,"中古マンション等","","13202","東京都","立川市","富士見町","柴崎体育館","21",12000000,"","３ＬＤＫ","65",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第４四半期","",""
1025,"中古マンション等","","13202","東京都","立川市","富士見町","柴崎体育館","16",30000000,"","４ＬＤＫ","85",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第３四半期","未改装",""
1026,"中古マンション等","","13202","東京都","立川市","富士見町","柴崎体育館","21",31000000,"","３ＬＤＫ","75",,"","","","平成14年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2016年第２四半期","改装済",""
1027,"宅地(土地と建物)","住宅地","13202","東京都","立川市","富士見町","立川","14",49000000,"","","115",,"不整形","26.2","","","","","住宅","南東","市道",24.0,"第１種中高層住居専用地域",60,200,"2019年第１四半期","",""
1028,"中古マンション等","","13202","東京都","立川市","富士見町","立川","16",32000000,"","３ＬＤＫ","70",,"","","","平成15年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2019年第１四半期","改装済",""
1029,"宅地(土地と建物)","住宅地","13202","東京都","立川市","富士見町","立川","14",51000000,"","","125",,"ほぼ長方形","8.2","175","平成6年","ＲＣ","事務所","事務所","西","市道",5.5,"第１種中高層住居専用地域",60,200,"2018年第４四半期","",""
1030,"宅地(土地と建物)","住宅地","13202","東京都","立川市","富士見町","立川","18",44000000,"","","95",,"ほぼ長方形","8.5","100","平成30年","木造","住宅","住宅","南西","私道",5.0,"第１種中高層住居専用地域",60,200,"2018年第４四半期","",""
1031,"中古マンション等","","13202","東京都","立川市","富士見町","立川","30分?60分",24000000,"","３ＬＤＫ","60",,"","","","平成21年","ＲＣ","","住宅","","",,"準工業地域",60,200,"2018年第４四半期","改装済",""
1032,"中古マンション等","","13202","東京都","立川市","富士見町","立川","30分?60分",2800000,"","１ＬＤＫ","40",,"","","","昭和43年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第４四半期","未改装",""
1033,"中古マンション等","","13202","東京都","立川市","富士見町","立川","30分?60分",1100000,"","３ＤＫ","40",,"","","","昭和43年","ＲＣ","住宅","その他","","",,"第１種中高層住居専用地域",60,200,"2018年第４四半期","未改装",""
1034,"中古マンション等","","13202","東京都","立川市","富士見町","立川","30分?60分",8300000,"","２ＬＤＫ","40",,"","","","昭和43年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第４四半期","改装済",""
1035,"中古マンション等","","13202","東京都","立川市","富士見町","立川","30分?60分",12000000,"","１ＬＤＫ","40",,"","","","昭和43年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第４四半期","改装済",""
1036,"中古マンション等","","13202","東京都","立川市","富士見町","立川","30分?60分",20000000,"","３ＬＤＫ","60",,"","","","平成21年","ＲＣ","","住宅","","",,"準工業地域",60,200,"2018年第４四半期","改装済",""
1037,"中古マンション等","","13202","東京都","立川市","富士見町","立川","29",22000000,"","４ＬＤＫ","85",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2018年第４四半期","未改装",""
1038,"中古マンション等","","13202","東京都","立川市","富士見町","立川","25",7500000,"","２ＬＤＫ","40",,"","","","昭和43年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第３四半期","改装済",""
1039,"中古マンション等","","13202","東京都","立川市","富士見町","立川","29",27000000,"","４ＬＤＫ","90",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2018年第３四半期","未改装","調停・競売等"
1040,"中古マンション等","","13202","東京都","立川市","富士見町","立川","30分?60分",26000000,"","３ＬＤＫ","75",,"","","","平成21年","ＲＣ","","住宅","","",,"準工業地域",60,200,"2018年第３四半期","",""
1041,"宅地(土地と建物)","住宅地","13202","東京都","立川市","富士見町","立川","14",48000000,"","","105",,"長方形","14.5","100","平成30年","木造","共同住宅","住宅","北東","私道",4.0,"第１種中高層住居専用地域",60,200,"2018年第２四半期","","私道を含む取引"
1042,"宅地(土地と建物)","住宅地","13202","東京都","立川市","富士見町","立川","18",44000000,"","","105",,"長方形","9.2","100","平成30年","木造","住宅","住宅","北西","市道",3.5,"第１種低層住居専用地域",50,100,"2018年第２四半期","",""
1043,"中古マンション等","","13202","東京都","立川市","富士見町","立川","30分?60分",9500000,"","２ＬＤＫ","40",,"","","","昭和43年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第２四半期","",""
1044,"中古マンション等","","13202","東京都","立川市","富士見町","立川","14",3200000,"","１Ｒ","15",,"","","","昭和58年","ＲＣ","","住宅","","",,"商業地域",80,400,"2018年第２四半期","改装済",""
1045,"中古マンション等","","13202","東京都","立川市","富士見町","立川","29",32000000,"","４ＬＤＫ","85",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2018年第２四半期","未改装",""
1046,"中古マンション等","","13202","東京都","立川市","富士見町","立川","29",17000000,"","２ＬＤＫ","55",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2018年第２四半期","未改装",""
1047,"中古マンション等","","13202","東京都","立川市","富士見町","立川","30分?60分",3000000,"","２ＬＤＫ","40",,"","","","昭和43年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2018年第２四半期","未改装",""
1048,"宅地(土地と建物)","住宅地","13202","東京都","立川市","富士見町","立川","16",15000000,"","","125",,"袋地等","","110","昭和58年","木造","住宅","住宅","北","私道",1.8,"第１種低層住居専用地域",50,100,"2018年第１四半期","",""
1049,"宅地(土地)","住宅地","13202","東京都","立川市","富士見町","立川","19",41000000,"880000","","155",270000,"不整形","8.8","","","","","住宅","南西","市道",5.5,"第１種中高層住居専用地域",60,200,"2018年第１四半期","",""
1050,"宅地(土地と建物)","住宅地","13202","東京都","立川市","富士見町","立川","21",45000000,"","","100",,"ほぼ長方形","8.2","80","平成29年","木造","住宅","","南西","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
1051,"宅地(土地)","住宅地","13202","東京都","立川市","富士見町","立川","15",3800000,"150000","","85",45000,"ほぼ長方形","7.0","","","","","住宅","南西","市道",3.6,"第１種中高層住居専用地域",60,200,"2017年第４四半期","",""
1052,"宅地(土地と建物)","住宅地","13202","東京都","立川市","富士見町","立川","22",37000000,"","","140",,"不整形","3.9","90","平成29年","木造","住宅","住宅","北東","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","","私道を含む取引"
1053,"宅地(土地)","住宅地","13202","東京都","立川市","富士見町","立川","14",52000000,"1100000","","160",330000,"ほぼ長方形","10.5","","","","","","北西","市道",5.5,"第１種中高層住居専用地域",60,200,"2017年第４四半期","",""
1054,"宅地(土地)","住宅地","13202","東京都","立川市","富士見町","立川","18",21000000,"420000","","165",130000,"ほぼ長方形","11.8","","","","","","東","道路",2.7,"第１種中高層住居専用地域",60,200,"2017年第４四半期","",""
1055,"中古マンション等","","13202","東京都","立川市","富士見町","立川","30分?60分",2500000,"","２ＬＤＫ","40",,"","","","","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第４四半期","未改装",""
1056,"中古マンション等","","13202","東京都","立川市","富士見町","立川","30分?60分",3000000,"","２ＤＫ","40",,"","","","昭和43年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第４四半期","未改装",""
1057,"中古マンション等","","13202","東京都","立川市","富士見町","立川","30分?60分",21000000,"","３ＬＤＫ","65",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2017年第４四半期","未改装",""
1058,"中古マンション等","","13202","東京都","立川市","富士見町","立川","30分?60分",3500000,"","","40",,"","","","","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第４四半期","未改装",""
1059,"宅地(土地と建物)","住宅地","13202","東京都","立川市","富士見町","立川","15",15000000,"","","105",,"ほぼ長方形","14.5","95","昭和44年","木造","共同住宅","住宅","北","私道",4.0,"第１種中高層住居専用地域",60,200,"2017年第３四半期","","私道を含む取引"
1060,"宅地(土地と建物)","住宅地","13202","東京都","立川市","富士見町","立川","20",38000000,"","","65",,"ほぼ長方形","6.1","95","平成29年","木造","住宅","住宅","南西","私道",4.5,"第１種中高層住居専用地域",60,200,"2017年第３四半期","",""
1061,"宅地(土地)","住宅地","13202","東京都","立川市","富士見町","立川","16",12000000,"630000","","60",190000,"長方形","7.0","","","","","その他","東","私道",3.0,"第１種低層住居専用地域",50,100,"2017年第３四半期","",""
1062,"宅地(土地)","住宅地","13202","東京都","立川市","富士見町","立川","15",54000000,"1100000","","165",330000,"不整形","6.0","","","","","住宅","南西","私道",4.0,"第１種中高層住居専用地域",60,200,"2017年第３四半期","",""
1063,"宅地(土地と建物)","住宅地","13202","東京都","立川市","富士見町","立川","22",35000000,"","","145",,"不整形","4.0","95","平成29年","木造","住宅","住宅","北東","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","","私道を含む取引"
1064,"中古マンション等","","13202","東京都","立川市","富士見町","立川","14",4300000,"","１Ｋ","15",,"","","","昭和58年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2017年第３四半期","未改装",""
1065,"中古マンション等","","13202","東京都","立川市","富士見町","立川","30分?60分",4800000,"","２ＬＤＫ","40",,"","","","昭和43年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2017年第３四半期","未改装",""
1066,"宅地(土地)","住宅地","13202","東京都","立川市","富士見町","立川","20",8000000,"850000","","30",260000,"長方形","2.0","","","","","住宅","西","市道",2.6,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
1067,"宅地(土地)","住宅地","13202","東京都","立川市","富士見町","立川","14",16000000,"770000","","70",230000,"ほぼ正方形","8.7","","","","","住宅","北東","市道",3.6,"第１種中高層住居専用地域",60,200,"2017年第２四半期","",""
1068,"宅地(土地と建物)","住宅地","13202","東京都","立川市","富士見町","立川","20",41000000,"","","60",,"ほぼ台形","8.1","95","平成29年","木造","住宅","住宅","北西","市道",6.0,"第１種中高層住居専用地域",60,200,"2017年第２四半期","",""
1069,"宅地(土地)","住宅地","13202","東京都","立川市","富士見町","立川","15",8000000,"520000","","50",160000,"ほぼ長方形","6.3","","","","","住宅","南","私道",4.0,"第１種中高層住居専用地域",60,200,"2017年第２四半期","","私道を含む取引"
