"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
2442,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",34000000,"","１ＤＫ","30",,"","","","平成17年","ＳＲＣ","住宅","その他","","",,"商業地域",80,700,"2017年第３四半期","改装済",""
2443,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",26000000,"","１Ｋ","20",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第３四半期","改装済",""
2444,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",22000000,"","１Ｋ","25",,"","","","平成16年","ＲＣ","","住宅","","",,"第２種中高層住居専用地域",60,300,"2017年第３四半期","未改装",""
2445,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","7",21000000,"","１Ｋ","20",,"","","","平成16年","ＲＣ","","住宅","","",,"商業地域",80,400,"2017年第３四半期","未改装",""
2446,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",23000000,"","","25",,"","","","平成13年","ＲＣ","","","","",,"商業地域",80,400,"2017年第３四半期","",""
2447,"宅地(土地と建物)","商業地","13104","東京都","新宿区","西新宿","西新宿五丁目","5",170000000,"","","65",,"台形","7.8","165","平成29年","鉄骨造","共同住宅","その他","南西","区道",4.8,"商業地域",80,400,"2017年第２四半期","",""
2448,"宅地(土地)","住宅地","13104","東京都","新宿区","西新宿","西新宿五丁目","5",180000000,"2300000","","260",690000,"ほぼ長方形","16.5","","","","","住宅","北","区道",3.6,"第２種中高層住居専用地域",60,300,"2017年第２四半期","","関係者間取引"
2449,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","2",22000000,"","１Ｋ","15",,"","","","平成14年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第２四半期","未改装",""
2450,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","1",18000000,"","１Ｋ","20",,"","","","平成15年","ＳＲＣ","住宅","その他","","",,"商業地域",80,600,"2017年第２四半期","未改装",""
2451,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","1",30000000,"","１Ｋ","35",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第２四半期","未改装",""
2452,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","6",29000000,"","","50",,"","","","昭和56年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2017年第２四半期","未改装",""
2453,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","6",37000000,"","３ＬＤＫ","45",,"","","","昭和53年","ＳＲＣ","住宅","事務所","","",,"商業地域",80,700,"2017年第２四半期","改装済",""
2454,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","2",21000000,"","１Ｋ","15",,"","","","平成14年","ＳＲＣ","住宅","その他","","",,"商業地域",80,600,"2017年第２四半期","未改装",""
2455,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",26000000,"","１Ｋ","20",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第２四半期","未改装",""
2456,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","5",13000000,"","１Ｋ","20",,"","","","昭和56年","ＲＣ","住宅","その他","","",,"商業地域",80,400,"2017年第２四半期","",""
2457,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","2",23000000,"","１Ｋ","25",,"","","","平成14年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第２四半期","未改装",""
2458,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",22000000,"","１Ｋ","20",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第２四半期","未改装",""
2459,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","7",23000000,"","１Ｋ","20",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2017年第２四半期","未改装",""
2460,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","5",23000000,"","１Ｋ","20",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第２四半期","",""
2461,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","1",21000000,"","１Ｋ","20",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第２四半期","未改装",""
2462,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","2",21000000,"","１Ｋ","15",,"","","","平成14年","ＳＲＣ","住宅","","","",,"商業地域",80,600,"2017年第１四半期","未改装",""
2463,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","7",22000000,"","","20",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2017年第１四半期","未改装",""
2464,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",37000000,"","１ＤＫ","30",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2017年第１四半期","未改装",""
2465,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",62000000,"","１ＬＤＫ","55",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第１四半期","",""
2466,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",18000000,"","１Ｋ","15",,"","","","平成14年","ＳＲＣ","住宅","その他","","",,"商業地域",80,700,"2017年第１四半期","",""
2467,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","1",38000000,"","２ＬＤＫ","50",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第１四半期","未改装",""
2468,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","6",32000000,"","１ＬＤＫ","50",,"","","","昭和56年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2017年第１四半期","未改装",""
2469,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",25000000,"","１Ｋ","20",,"","","","平成16年","ＲＣ","住宅","その他","","",,"商業地域",80,700,"2017年第１四半期","未改装",""
2470,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","2",22000000,"","１Ｋ","15",,"","","","平成14年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第１四半期","改装済",""
2471,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","2",22000000,"","１Ｋ","20",,"","","","平成14年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第１四半期","改装済",""
2472,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",26000000,"","１Ｋ","20",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2017年第１四半期","未改装",""
2473,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","7",60000000,"","１ＬＤＫ","45",,"","","","平成29年","ＲＣ","","住宅","","",,"第２種住居地域",60,300,"2017年第１四半期","",""
2474,"宅地(土地)","住宅地","13104","東京都","新宿区","西新宿","西新宿五丁目","8",69000000,"2400000","","95",710000,"ほぼ長方形","6.5","","","","","店舗","南西","区道",4.8,"第２種住居地域",60,300,"2016年第４四半期","",""
2475,"宅地(土地)","商業地","13104","東京都","新宿区","西新宿","西新宿五丁目","1",3300000000,"7200000","","1500",2200000,"不整形","14.0","","","","","事務所","北西","都道",20.0,"商業地域",80,600,"2016年第４四半期","",""
2476,"宅地(土地)","住宅地","13104","東京都","新宿区","西新宿","西新宿五丁目","6",80000000,"2200000","","120",660000,"ほぼ長方形","10.0","","","","","","北","私道",3.0,"第２種中高層住居専用地域",60,300,"2016年第４四半期","","私道を含む取引"
2477,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",32000000,"","１ＬＤＫ","45",,"","","","昭和56年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第４四半期","未改装",""
2478,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",48000000,"","２ＬＤＫ","40",,"","","","平成16年","ＲＣ","住宅","","","",,"第２種中高層住居専用地域",60,300,"2016年第４四半期","",""
2479,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",25000000,"","１ＤＫ","20",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第４四半期","未改装",""
2480,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",24000000,"","１Ｋ","25",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2016年第４四半期","未改装",""
2481,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","2",23000000,"","１Ｋ","15",,"","","","平成14年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第４四半期","未改装",""
2482,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",26000000,"","１Ｋ","20",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,500,"2016年第４四半期","未改装",""
2483,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",24000000,"","１Ｋ","25",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2016年第４四半期","",""
2484,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",22000000,"","１ＤＫ","25",,"","","","平成8年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2016年第４四半期","改装済",""
2485,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","1",19000000,"","１Ｋ","20",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第４四半期","未改装",""
2486,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","2",20000000,"","１Ｋ","20",,"","","","平成14年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第４四半期","改装済",""
2487,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","7",34000000,"","１ＬＤＫ","35",,"","","","昭和53年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第４四半期","改装済",""
2488,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","西新宿","西新宿五丁目","3",27000000,"","","45",,"ほぼ長方形","6.0","85","昭和48年","ＲＣ、木造","住宅","住宅","東","私道",4.0,"第２種中高層住居専用地域",60,300,"2016年第３四半期","",""
2489,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","西新宿","西新宿五丁目","3",450000000,"","","500",,"不整形","","590","平成12年","ＲＣ","共同住宅","住宅","東","私道",5.4,"第１種住居地域",60,400,"2016年第３四半期","",""
2490,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","西新宿","西新宿五丁目","2",64000000,"","","80",,"不整形","2.7","90","平成13年","木造","住宅","住宅","北東","区道",3.5,"第２種住居地域",60,300,"2016年第３四半期","",""
2491,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","西新宿","西新宿五丁目","5",26000000,"","","50",,"ほぼ整形","8.5","55","昭和49年","木造","住宅","住宅","東","私道",4.0,"第２種中高層住居専用地域",60,300,"2016年第３四半期","",""
2492,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","2",19000000,"","１Ｋ","15",,"","","","平成14年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第３四半期","",""
2493,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",57000000,"","２ＬＤＫ","50",,"","","","平成27年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2016年第３四半期","未改装",""
2494,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",24000000,"","１Ｋ","20",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,300,"2016年第３四半期","",""
2495,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","1",22000000,"","１Ｋ","20",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第３四半期","未改装",""
2496,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","2",20000000,"","１Ｋ","25",,"","","","平成14年","ＳＲＣ","住宅","その他","","",,"商業地域",80,600,"2016年第３四半期","",""
2497,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","1",27000000,"","１Ｋ","20",,"","","","平成15年","ＳＲＣ","住宅","その他","","",,"商業地域",80,600,"2016年第３四半期","",""
2498,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","6",27000000,"","２ＤＫ","35",,"","","","平成13年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,300,"2016年第３四半期","",""
2499,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","",22000000,"","１Ｋ","20",,"","","","平成15年","ＳＲＣ","住宅","その他","","",,"商業地域",80,600,"2016年第３四半期","",""
2500,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","5",20000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,300,"2016年第３四半期","未改装",""
2501,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",28000000,"","１ＬＤＫ","30",,"","","","平成10年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第３四半期","未改装",""
2502,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",28000000,"","１Ｋ","25",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第３四半期","未改装",""
2503,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","1",22000000,"","１Ｋ","20",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第３四半期","未改装",""
2504,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",22000000,"","","20",,"","","","","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第３四半期","",""
2505,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",29000000,"","１ＤＫ","30",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第３四半期","未改装",""
2506,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",20000000,"","１Ｋ","25",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2016年第３四半期","未改装",""
2507,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",26000000,"","１Ｋ","25",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第３四半期","未改装",""
2508,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","西新宿","西新宿五丁目","4",140000000,"","","110",,"ほぼ長方形","6.6","200","平成18年","ＲＣ","住宅","住宅","北西","区道",3.6,"第２種中高層住居専用地域",60,300,"2016年第２四半期","",""
2509,"宅地(土地)","住宅地","13104","東京都","新宿区","西新宿","西新宿五丁目","6",150000000,"2900000","","170",870000,"ほぼ長方形","12.0","","","","","","南","区道",4.0,"第２種住居地域",60,300,"2016年第２四半期","",""
2510,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",26000000,"","１Ｋ","25",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第２四半期","未改装",""
2511,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","7",23000000,"","１Ｋ","20",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第２四半期","未改装",""
2512,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","1",24000000,"","１Ｋ","20",,"","","","平成15年","ＳＲＣ","住宅","その他","","",,"商業地域",80,600,"2016年第２四半期","改装済",""
2513,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",22000000,"","１Ｋ","20",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第２四半期","",""
2514,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","1",22000000,"","１Ｋ","20",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第２四半期","未改装",""
2515,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","1",19000000,"","１Ｋ","20",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第２四半期","未改装",""
2516,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",37000000,"","１ＬＤＫ","45",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第２四半期","",""
2517,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",23000000,"","１Ｋ","20",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,300,"2016年第２四半期","改装済",""
2518,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",23000000,"","１Ｋ","20",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第２四半期","未改装",""
2519,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",23000000,"","１Ｋ","25",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第２四半期","未改装",""
2520,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",25000000,"","１Ｋ","25",,"","","","平成16年","ＲＣ","住宅","その他","","",,"第２種中高層住居専用地域",60,300,"2016年第２四半期","未改装",""
2521,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",26000000,"","１Ｋ","25",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",,,"2016年第２四半期","未改装",""
2522,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","1",20000000,"","１Ｋ","20",,"","","","平成15年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第２四半期","未改装",""
2523,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",23000000,"","１Ｋ","20",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第２四半期","",""
2524,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","西新宿","西新宿五丁目","3",110000000,"","","155",,"ほぼ長方形","15.0","170","平成2年","木造","共同住宅","住宅","南東","私道",3.5,"第２種住居地域",60,300,"2016年第１四半期","",""
2525,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","西新宿","西新宿五丁目","2",65000000,"","","55",,"ほぼ台形","5.3","85","平成12年","木造","住宅","住宅","南","私道",,"第２種住居地域",60,300,"2016年第１四半期","",""
2526,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","7",23000000,"","１ＤＫ","35",,"","","","平成10年","ＲＣ","住宅","","","",,"第２種住居地域",60,300,"2016年第１四半期","未改装",""
2527,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",27000000,"","１Ｋ","25",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第１四半期","未改装",""
2528,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","1",25000000,"","１Ｒ","20",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第１四半期","未改装",""
2529,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",39000000,"","","40",,"","","","平成15年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2016年第１四半期","未改装",""
2530,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","4",33000000,"","１Ｋ","25",,"","","","平成28年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,300,"2016年第１四半期","改装済",""
2531,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","0",8500000,"","１Ｋ","15",,"","","","昭和62年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第１四半期","改装済",""
2532,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","3",44000000,"","１ＬＤＫ","45",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,700,"2016年第１四半期","未改装",""
2533,"中古マンション等","","13104","東京都","新宿区","西新宿","西新宿五丁目","1",23000000,"","１Ｋ","20",,"","","","平成15年","ＳＲＣ","住宅","その他","","",,"商業地域",80,600,"2016年第１四半期","未改装",""
2534,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","6",15000000,"","１Ｋ","20",,"","","","昭和58年","ＳＲＣ","住宅","事務所","","",,"商業地域",80,800,"2018年第４四半期","未改装",""
2535,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","7",28000000,"","","25",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第４四半期","",""
2536,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","6",28000000,"","","25",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第４四半期","",""
2537,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","西新宿","初台","7",84000000,"","","55",,"ほぼ長方形","9.2","95","平成23年","木造","住宅","住宅","北東","区道",6.3,"第２種住居地域",60,300,"2018年第３四半期","",""
2538,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","6",26000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第３四半期","未改装",""
2539,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","6",8000000,"","１Ｋ","20",,"","","","昭和58年","ＳＲＣ","住宅","","","",,"商業地域",80,800,"2018年第３四半期","未改装",""
2540,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","8",45000000,"","１ＬＤＫ","40",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第３四半期","未改装",""
2541,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","6",19000000,"","１Ｋ","15",,"","","","平成13年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2018年第２四半期","未改装",""
2542,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","11",43000000,"","１ＤＫ","30",,"","","","平成29年","ＲＣ","住宅","住宅","","",,"商業地域",80,800,"2018年第２四半期","",""
2543,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","6",12000000,"","１ＬＤＫ","30",,"","","","昭和58年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,800,"2018年第１四半期","未改装",""
2544,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","11",43000000,"","１ＤＫ","30",,"","","","平成29年","ＲＣ","住宅","住宅","","",,"商業地域",80,800,"2018年第１四半期","未改装",""
2545,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","11",41000000,"","１Ｋ","30",,"","","","平成29年","ＲＣ","住宅","住宅","","",,"商業地域",80,800,"2018年第１四半期","未改装",""
2546,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","11",44000000,"","１Ｋ","30",,"","","","平成29年","ＲＣ","住宅","住宅","","",,"商業地域",80,800,"2018年第１四半期","未改装",""
2547,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","7",16000000,"","１Ｋ","15",,"","","","平成14年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第４四半期","未改装",""
2548,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","西新宿","初台","6",61000000,"","","105",,"ほぼ正方形","10.1","120","昭和42年","木造","住宅、共同住宅","","北東","私道",2.6,"第２種住居地域",60,500,"2017年第３四半期","",""
2549,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","8",14000000,"","１Ｋ","20",,"","","","昭和58年","ＳＲＣ","住宅","事務所","","",,"商業地域",80,800,"2017年第３四半期","未改装",""
2550,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","6",14000000,"","１Ｋ","20",,"","","","昭和58年","ＳＲＣ","住宅","その他","","",,"商業地域",80,800,"2017年第３四半期","未改装",""
2551,"宅地(土地)","住宅地","13104","東京都","新宿区","西新宿","初台","8",140000000,"3500000","","130",1100000,"長方形","9.0","","","","","その他","南西","区道",5.0,"第２種住居地域",60,300,"2017年第２四半期","",""
2552,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","6",16000000,"","１Ｒ","30",,"","","","昭和58年","","住宅","事務所","","",,"商業地域",80,800,"2017年第２四半期","未改装",""
2553,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","6",12000000,"","１Ｒ","20",,"","","","昭和58年","ＲＣ","住宅","住宅","","",,"商業地域",80,800,"2017年第１四半期","",""
2554,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","5",11000000,"","１Ｋ","20",,"","","","","ＳＲＣ","住宅","住宅","","",,"商業地域",80,800,"2017年第１四半期","未改装",""
2555,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","6",20000000,"","１Ｋ","20",,"","","","昭和58年","ＲＣ","住宅","住宅","","",,"商業地域",80,800,"2017年第１四半期","改装済",""
2556,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","6",19000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2017年第１四半期","改装済",""
2557,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","8",10000000,"","１Ｋ","25",,"","","","昭和52年","ＲＣ","住宅","住宅","","",,"商業地域",80,500,"2016年第４四半期","未改装",""
2558,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","7",18000000,"","１Ｋ","15",,"","","","平成14年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第３四半期","未改装",""
2559,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","6",9000000,"","１ＤＫ","20",,"","","","昭和58年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,800,"2016年第３四半期","未改装",""
2560,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","6",30000000,"","１ＬＤＫ","35",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第３四半期","未改装",""
2561,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","8",20000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第２四半期","未改装",""
2562,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","8",22000000,"","１Ｋ","20",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2016年第１四半期","改装済",""
2563,"中古マンション等","","13104","東京都","新宿区","西新宿","初台","6",11000000,"","１Ｋ","20",,"","","","昭和58年","ＲＣ","住宅","事務所","","",,"商業地域",80,800,"2016年第１四半期","未改装",""
2564,"中古マンション等","","13104","東京都","新宿区","二十騎町","牛込神楽坂","8",27000000,"","１ＤＫ","35",,"","","","平成9年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,300,"2018年第１四半期","未改装",""
2565,"宅地(土地と建物)","住宅地","13104","東京都","新宿区","二十騎町","牛込神楽坂","7",190000000,"","","155",,"長方形","9.6","250","昭和41年","ＳＲＣ","","住宅","北","区道",4.7,"第１種中高層住居専用地域",60,300,"2016年第１四半期","","関係者間取引"
