"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
763,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","仙川","19",53000000,"","","110",,"長方形","9.3","90","平成28年","木造","住宅","住宅","北","私道",4.5,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
764,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","仙川","14",24000000,"1000000","","75",310000,"長方形","10.7","","","","","住宅","西","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
765,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","仙川","10",34000000,"","","125",,"ほぼ長方形","9.4","120","昭和52年","木造","住宅","住宅","南西","市道",5.6,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
766,"中古マンション等","","13204","東京都","三鷹市","中原","仙川","9",24000000,"","３ＬＤＫ","55",,"","","","昭和53年","ＳＲＣ","住宅","その他","","",,"第１種中高層住居専用地域",60,200,"2016年第２四半期","",""
767,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","仙川","13",21000000,"","","75",,"ほぼ長方形","7.3","80","昭和44年","木造","住宅","住宅","接面道路無","",,"第１種低層住居専用地域",40,80,"2016年第１四半期","","私道を含む取引"
768,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","仙川","24",45000000,"","","125",,"不整形","3.9","90","平成28年","木造","住宅","住宅","南西","道路",4.2,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
769,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","仙川","25",50000000,"","","105",,"長方形","9.2","85","平成28年","木造","住宅","住宅","北","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
770,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","6",47000000,"1400000","","110",420000,"ほぼ長方形","11.9","","","","","住宅","東","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
771,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","16",54000000,"","","100",,"ほぼ長方形","11.7","80","平成31年","木造","住宅","","西","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
772,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","5",89000000,"","","120",,"台形","15.4","95","平成30年","木造","住宅","住宅","南東","市道",5.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
773,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","5",88000000,"","","120",,"ほぼ台形","10.5","95","平成30年","木造","住宅","住宅","南東","市道",4.5,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
774,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","7",58000000,"","","185",,"ほぼ長方形","11.0","100","昭和50年","木造","住宅","住宅","北東","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
775,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","5",82000000,"","","125",,"不整形","2.8","90","平成30年","木造","住宅","住宅","南東","市道",4.5,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
776,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","14",60000000,"","","110",,"長方形","7.5","85","平成29年","木造","住宅","住宅","東","市道",5.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
777,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","15",60000000,"","","115",,"ほぼ長方形","10.4","90","平成30年","木造","住宅、店舗","住宅","南","市道",6.4,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
778,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","15",70000000,"960000","","240",290000,"不整形","10.0","","","","","","南西","市道",5.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
779,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","18",47000000,"930000","","165",280000,"ほぼ長方形","11.0","","","","","住宅","南西","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
780,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","8",150000000,"700000","","700",210000,"ほぼ長方形","18.6","","","","","住宅","北","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
781,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","26",210000000,"","","660",,"台形","25.5","1200","平成13年","ＳＲＣ","事務所、倉庫、駐車場","事務所","北西","市道",12.0,"第２種中高層住居専用地域",60,200,"2018年第２四半期","",""
782,"宅地(土地と建物)","商業地","13204","東京都","三鷹市","中原","つつじケ丘","26",40000000,"","","135",,"台形","11.0","110","平成3年","木造","事務所","住宅","北西","市道",12.0,"第１種中高層住居専用地域",60,200,"2018年第２四半期","",""
783,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","7",21000000,"850000","","80",260000,"長方形","10.0","","","","","住宅","南東","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
784,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","7",39000000,"850000","","150",260000,"長方形","12.0","","","","","住宅","南東","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
785,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","8",110000000,"","","260",,"長方形","13.0","230","平成5年","ＲＣ","共同住宅、駐車場","住宅","東","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
786,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","19",44000000,"","","105",,"ほぼ長方形","6.0","80","平成30年","木造","住宅","住宅","北","私道",4.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
787,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","9",24000000,"","","65",,"ほぼ台形","9.8","50","昭和45年","木造","住宅","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
788,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","14",59000000,"","","110",,"ほぼ台形","6.4","90","平成29年","木造","住宅","住宅","東","市道",5.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
789,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","8",61000000,"","","100",,"ほぼ長方形","6.9","80","","","","住宅","南東","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
790,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","21",39000000,"","","115",,"長方形","","95","平成29年","木造","住宅","住宅","東","私道",4.0,"第１種中高層住居専用地域",60,200,"2017年第４四半期","",""
791,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","18",21000000,"930000","","75",280000,"長方形","9.0","","","","","住宅","西","私道",2.5,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
792,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","16",41000000,"","","95",,"ほぼ長方形","15.3","75","平成24年","木造","住宅","住宅","西","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
793,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","13",65000000,"","","175",,"ほぼ整形","20.9","135","平成4年","木造","住宅","住宅","南","市道",4.5,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
794,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","21",110000000,"710000","","500",210000,"不整形","8.5","","","","","","南","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
795,"中古マンション等","","13204","東京都","三鷹市","中原","つつじケ丘","5",30000000,"","２ＬＤＫ","50",,"","","","","ＳＲＣ","","住宅","","",,"準住居地域",60,200,"2017年第３四半期","改装済",""
796,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","6",270000000,"870000","","1000",260000,"不整形","8.0","","","","","","南東","道路",2.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
797,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","15",49000000,"","","100",,"台形","8.0","80","平成29年","木造","住宅","住宅","北","市道",7.3,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
798,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","5",660000000,"1200000","","1800",370000,"不整形","50.0m以上","","","","","","南西","市道",12.5,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
799,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","21",120000000,"810000","","480",240000,"長方形","25.5","","","","","","東","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
800,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","15",59000000,"","","120",,"ほぼ長方形","9.9","","","","","住宅","南東","市道",6.4,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
801,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","20",59000000,"770000","","250",230000,"ほぼ長方形","19.5","","","","","住宅","北","市道",5.1,"第１種低層住居専用地域",40,80,"2017年第２四半期","","私道を含む取引"
802,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","14",73000000,"","","220",,"ほぼ長方形","13.5","150","平成2年","木造","住宅","住宅","東","市道",4.3,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
803,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","16",22000000,"950000","","75",290000,"長方形","7.0","","","","","住宅","東","私道",4.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
804,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","24",43000000,"","","115",,"長方形","8.6","90","平成28年","木造","住宅","住宅","南","市道",5.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
805,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","9",29000000,"","","105",,"長方形","9.5","85","平成29年","木造","住宅","住宅","西","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
806,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","23",47000000,"","","110",,"ほぼ長方形","7.3","90","平成28年","木造","住宅","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
807,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","8",22000000,"","","200",,"長方形","16.0","185","昭和49年","木造","住宅、その他","住宅","東","市道",5.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
808,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","14",32000000,"","","105",,"不整形","3.4","95","昭和58年","木造","住宅","","南西","市道",5.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
809,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","15",55000000,"","","140",,"不整形","4.2","100","平成28年","木造","住宅","住宅","西","市道",5.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
810,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","8",56000000,"","","105",,"ほぼ長方形","9.3","85","平成28年","木造","住宅","住宅","西","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
811,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","9",58000000,"","","135",,"ほぼ長方形","9.2","100","平成29年","木造","住宅","住宅","北東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
812,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","25",42000000,"","","125",,"不整形","2.0","85","平成28年","木造","住宅","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
813,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","6",47000000,"","","120",,"長方形","10.7","80","平成28年","木造","住宅","住宅","東","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","","私道を含む取引"
814,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","15",41000000,"","","110",,"ほぼ長方形","8.7","60","平成28年","木造","住宅","住宅","北西","私道",4.4,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
815,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","13",46000000,"","","100",,"ほぼ台形","14.0","80","平成28年","木造","住宅","住宅","北東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
816,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","11",7000000,"340000","","70",100000,"ほぼ長方形","4.4","","","","","","北東","市道",4.5,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
817,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","15",51000000,"","","115",,"ほぼ長方形","8.7","90","平成28年","木造","住宅","住宅","南東","市道",7.5,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
818,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","16",48000000,"","","105",,"長方形","9.5","85","平成28年","木造","住宅","住宅","西","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
819,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","14",40000000,"","","115",,"ほぼ正方形","10.7","105","昭和47年","木造","住宅","住宅","東","市道",5.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
820,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","19",14000000,"760000","","60",230000,"ほぼ台形","11.0","","","","","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
821,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","8",56000000,"","","115",,"不整形","16.0","85","平成29年","木造","住宅","住宅","西","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
822,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","25",41000000,"","","105",,"ほぼ長方形","4.5","85","平成28年","木造","住宅","住宅","南西","私道",4.5,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
823,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","17",49000000,"","","110",,"ほぼ長方形","7.0","85","平成28年","木造","住宅","住宅","南東","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
824,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","25",43000000,"","","100",,"長方形","","80","平成28年","木造","住宅","住宅","南西","私道",4.5,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
825,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","11",40000000,"1000000","","125",310000,"台形","11.3","","","","","その他","東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
826,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","18",51000000,"","","110",,"長方形","7.3","85","平成28年","木造","住宅","住宅","南","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
827,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","25",44000000,"","","100",,"ほぼ長方形","6.7","80","平成28年","木造","住宅","住宅","南西","私道",4.5,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
828,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","13",50000000,"","","105",,"長方形","6.5","85","平成22年","木造","住宅","倉庫","北","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
829,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","13",49000000,"1100000","","150",330000,"ほぼ長方形","9.6","","","","","住宅","北東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
830,"宅地(土地)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","6",46000000,"1000000","","145",310000,"台形","11.0","","","","","住宅","南西","私道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
831,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","23",44000000,"","","105",,"不整形","2.5","85","平成28年","木造","住宅","住宅","南東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第２四半期","",""
832,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","17",35000000,"","","100",,"ほぼ長方形","9.2","80","平成17年","木造","住宅","住宅","西","市道",5.0,"第１種中高層住居専用地域",60,200,"2016年第２四半期","",""
833,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","15",49000000,"","","115",,"ほぼ台形","10.7","90","平成27年","木造","住宅","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
834,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","4",160000000,"","","135",,"不整形","10.7","240","平成28年","鉄骨造","共同住宅","住宅","南東","国道",19.2,"準住居地域",60,200,"2016年第１四半期","",""
835,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","24",46000000,"","","100",,"ほぼ長方形","11.4","80","平成28年","木造","住宅","住宅","南東","私道",4.5,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
836,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","18",46000000,"","","105",,"長方形","6.9","85","平成28年","木造","住宅","住宅","北西","道路",4.0,"第１種低層住居専用地域",40,60,"2016年第１四半期","",""
837,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","18",12000000,"","","60",,"ほぼ長方形","5.8","70","昭和54年","木造","住宅","住宅","接面道路無","",,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
838,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","中原","つつじケ丘","7",75000000,"","","330",,"ほぼ長方形","9.6","160","昭和41年","木造","住宅","","南西","市道",5.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","","私道を含む取引"
839,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","多磨","30分?60分",43000000,"","","105",,"不整形","","85","平成29年","木造","住宅","住宅","北","私道",4.5,"第１種低層住居専用地域",40,80,"2017年第２四半期","",""
840,"宅地(土地)","住宅地","13204","東京都","三鷹市","野崎","三鷹","30分?60分",30000000,"910000","","110",270000,"ほぼ長方形","","","","","","住宅","北西","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
841,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","三鷹","30分?60分",48000000,"","","100",,"長方形","8.8","80","平成29年","木造","住宅","住宅","南","市道",4.0,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
842,"宅地(土地)","住宅地","13204","東京都","三鷹市","野崎","三鷹","30分?60分",62000000,"1000000","","200",310000,"長方形","10.9","","","","","その他","東","市道",6.0,"第１種低層住居専用地域",40,80,"2016年第３四半期","",""
843,"宅地(土地)","住宅地","13204","東京都","三鷹市","野崎","三鷹","30分?60分",48000000,"1100000","","150",320000,"長方形","11.0","","","","","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第１四半期","",""
844,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","22",150000000,"","","500",,"ほぼ長方形","13.0","140","平成27年","木造","住宅","住宅","東","市道",5.5,"第１種低層住居専用地域",40,80,"2018年第４四半期","",""
845,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","26",57000000,"","","110",,"長方形","7.9","85","平成30年","木造","住宅","住宅","東","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
846,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","28",30000000,"","","95",,"不整形","2.0","95","平成7年","木造","住宅","住宅","北","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
847,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","26",54000000,"","","125",,"ほぼ長方形","8.6","100","平成30年","木造","住宅","住宅","東","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第３四半期","",""
848,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","25",56000000,"","","110",,"袋地等","","85","平成30年","木造","住宅","住宅","西","私道",4.5,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
849,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","26",56000000,"","","110",,"ほぼ長方形","7.2","90","平成30年","木造","住宅","住宅","北","私道",4.5,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
850,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","23",63000000,"","","120",,"ほぼ長方形","9.0","100","平成30年","木造","住宅","住宅","西","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
851,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","24",640000000,"","","2000㎡以上",,"不整形","","1800","平成18年","ＲＣ","共同住宅","住宅","東","市道",4.0,"第１種低層住居専用地域",40,80,"2018年第２四半期","",""
852,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","26",58000000,"","","105",,"不整形","2.6","85","","","","住宅","東","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
853,"宅地(土地)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","25",45000000,"1300000","","110",410000,"長方形","7.4","","","","","住宅","南","私道",4.2,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
854,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","20",210000000,"","","990",,"長方形","48.6","540","平成2年","ＲＣ","共同住宅","住宅","北","市道",6.2,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
855,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","25",59000000,"","","110",,"ほぼ長方形","8.4","85","平成30年","木造","住宅","住宅","東","市道",6.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
856,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","25",62000000,"","","110",,"長方形","","85","平成30年","木造","住宅","住宅","南","市道",12.0,"第１種低層住居専用地域",40,80,"2018年第１四半期","",""
857,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","25",74000000,"","","170",,"不整形","18.7","65","平成2年","軽量鉄骨造","事務所、倉庫","","西","市道",16.0,"第２種中高層住居専用地域",60,200,"2017年第４四半期","",""
858,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","25",60000000,"","","110",,"ほぼ長方形","9.1","90","平成30年","木造","住宅","住宅","西","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
859,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","26",53000000,"","","110",,"ほぼ長方形","7.5","85","平成30年","木造","住宅","住宅","東","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
860,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","26",53000000,"","","115",,"不整形","","90","平成30年","木造","住宅","住宅","西","私道",4.5,"第１種低層住居専用地域",40,80,"2017年第４四半期","",""
861,"宅地(土地)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","25",52000000,"1500000","","115",450000,"ほぼ長方形","8.1","","","","","","西","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
862,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","25",50000000,"","","105",,"袋地等","2.6","85","平成30年","木造","住宅","住宅","東","市道",6.0,"第１種低層住居専用地域",40,80,"2017年第３四半期","",""
863,"中古マンション等","","13204","東京都","三鷹市","野崎","武蔵境","28",28000000,"","２ＬＤＫ","55",,"","","","平成11年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",40,80,"2017年第３四半期","未改装",""
864,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","29",40000000,"","","65",,"ほぼ長方形","7.7","120","平成14年","軽量鉄骨造","住宅、その他","住宅","北","都道",7.0,"第１種中高層住居専用地域",60,200,"2017年第１四半期","",""
865,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","30分?60分",43000000,"","","105",,"袋地等","","85","平成29年","木造","住宅","住宅","北","私道",4.5,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
866,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","30分?60分",49000000,"","","105",,"ほぼ整形","4.8","85","平成29年","木造","住宅","住宅","北","市道",4.1,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
867,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","24",51000000,"","","110",,"長方形","6.8","90","平成29年","木造","住宅","住宅","北","私道",4.5,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
868,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","24",55000000,"","","110",,"長方形","6.7","85","","","","住宅","北","市道",4.5,"第１種低層住居専用地域",40,80,"2017年第１四半期","",""
869,"中古マンション等","","13204","東京都","三鷹市","野崎","武蔵境","28",33000000,"","３ＬＤＫ","60",,"","","","平成11年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",40,80,"2017年第１四半期","未改装",""
870,"中古マンション等","","13204","東京都","三鷹市","野崎","武蔵境","28",34000000,"","３ＬＤＫ","60",,"","","","平成11年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",40,80,"2017年第１四半期","改装済",""
871,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","24",43000000,"","","105",,"不整形","2.7","80","平成28年","木造","住宅","住宅","南","市道",6.8,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
872,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","30分?60分",47000000,"","","120",,"不整形","6.1","95","平成28年","木造","住宅","住宅","西","私道",4.7,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
873,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","21",47000000,"","","100",,"ほぼ長方形","7.9","80","平成28年","木造","住宅","住宅","南","市道",6.6,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
874,"宅地(土地)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","24",40000000,"1300000","","105",380000,"長方形","7.1","","","","","住宅","北","私道",4.5,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
875,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","30分?60分",47000000,"","","105",,"ほぼ長方形","5.4","85","平成29年","木造","住宅","住宅","西","市道",4.0,"第１種低層住居専用地域",40,80,"2016年第４四半期","",""
876,"宅地(土地と建物)","住宅地","13204","東京都","三鷹市","野崎","武蔵境","24",56000000,"","","110",,"ほぼ長方形","9.0","90","","木造","住宅","住宅","南","私道",4.5,"第１種低層住居専用地域",,,"2016年第３四半期","",""
